"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-04-28";"CZ0643";"IvanËice";"Z";"20-64";"";"2";""
"2020-07-17";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"M";"20-64";"";"1";""
"2020-04-30";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"20-64";"";"1";""
"2020-10-10";"CZ020C";"RakovnÌk";"Z";"0-19";"1";"2";"1"
"2020-04-20";"CZ0208";"PodÏbrady";"M";"0-19";"";"1";""
"2020-09-29";"CZ0202";"Ho¯ovice";"Z";"65+";"";"2";""
"2020-08-07";"CZ020A";"»ernoöice";"Z";"0-19";"";"1";""
"2020-04-02";"CZ0715";"äumperk";"Z";"20-64";"1";"4";"3"
"2020-10-06";"CZ0724";"Vizovice";"Z";"65+";"";"4";""
"2020-04-06";"CZ0424";"éatec";"Z";"65+";"";"2";""
"2020-10-12";"CZ0412";"Karlovy Vary";"Z";"65+";"1";"2";"1"
"2020-09-29";"CZ0721";"KromÏ¯Ìû";"Z";"65+";"1";"2";"1"
"2020-07-29";"CZ0712";"Olomouc";"Z";"20-64";"1";"2";"1"
"2020-07-14";"CZ0805";"Opava";"M";"65+";"1";"2";"1"
"2020-07-07";"CZ0803";"Orlov·";"M";"65+";"";"3";""
"2020-09-30";"CZ0426";"Teplice";"M";"0-19";"2";"4";"2"
"2020-06-04";"CZ0201";"Beneöov";"M";"0-19";"";"1";""
"2020-06-25";"CZ0803";"HavÌ¯ov";"M";"0-19";"";"2";""
"2020-04-05";"CZ020A";"»ernoöice";"Z";"65+";"";"1";""
"2020-08-23";"CZ0204";"KolÌn";"Z";"20-64";"2";"4";"2"
"2020-04-26";"CZ0802";"Fr˝dek-MÌstek";"M";"0-19";"1";"2";"1"
"2020-07-01";"CZ0521";"Hradec Kr·lovÈ";"M";"0-19";"";"1";""
"2020-05-13";"CZ0804";"Nov˝ JiËÌn";"Z";"65+";"";"2";""
"2020-09-29";"CZ0645";"HodonÌn";"M";"0-19";"1";"2";"1"
"2020-09-14";"CZ0203";"Kladno";"Z";"65+";"";"1";""
"2020-08-25";"CZ0802";"Jablunkov";"M";"65+";"";"2";""
"2020-10-09";"CZ0534";"éamberk";"Z";"65+";"2";"2";"0"
"2020-06-04";"CZ0635";"NovÈ MÏsto na MoravÏ";"M";"20-64";"";"1";""
"2020-09-11";"CZ0806";"Ostrava";"M";"20-64";"7";"23";"16"
"2020-06-17";"CZ0209";"ÿÌËany";"Z";"20-64";"";"1";""
"2020-08-27";"CZ020A";"»ernoöice";"Z";"20-64";"1";"3";"2"
"2020-04-16";"CZ0513";"Liberec";"M";"20-64";"";"2";""
"2020-09-18";"CZ0514";"Semily";"Z";"20-64";"1";"1";"0"
"2020-09-22";"CZ0721";"KromÏ¯Ìû";"Z";"20-64";"";"1";""
"2020-05-27";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"";"1";""
"2020-09-28";"CZ0532";"Pardubice";"Z";"20-64";"2";"7";"5"
"2020-09-16";"CZ0724";"Otrokovice";"M";"20-64";"5";"4";"-1"
"2020-10-05";"CZ0513";"Liberec";"M";"0-19";"5";"10";"5"
"2020-09-09";"CZ0533";"Svitavy";"Z";"20-64";"";"1";""
"2020-09-25";"CZ0641";"Blansko";"M";"20-64";"8";"11";"3"
"2020-07-02";"CZ020A";"»ernoöice";"M";"20-64";"";"15";""
"2020-09-05";"CZ0722";"UherskÈ HradiötÏ";"Z";"0-19";"1";"1";"0"
"2020-06-05";"CZ0206";"Kralupy nad Vltavou";"M";"0-19";"";"1";""
"2020-04-22";"CZ0711";"JesenÌk";"Z";"20-64";"";"7";""
"2020-05-14";"CZ0207";"Mlad· Boleslav";"M";"20-64";"";"1";""
"2020-04-09";"CZ0523";"N·chod";"M";"20-64";"1";"7";"6"
"2020-05-12";"CZ0411";"Cheb";"M";"65+";"";"1";""
"2020-09-12";"CZ0521";"Hradec Kr·lovÈ";"Z";"0-19";"";"2";""
"2020-05-27";"CZ0803";"HavÌ¯ov";"Z";"20-64";"";"12";""
"2020-04-06";"CZ0805";"Opava";"M";"20-64";"2";"2";"0"
"2020-03-24";"CZ0321";"Domaûlice";"M";"20-64";"1";"2";"1"
"2020-08-24";"CZ0643";"éidlochovice";"Z";"0-19";"";"1";""
"2020-06-01";"CZ0100";"Praha";"Z";"0-19";"";"3";""
"2020-09-19";"CZ0534";"Lanökroun";"M";"20-64";"";"1";""
"2020-03-24";"CZ0521";"Hradec Kr·lovÈ";"M";"65+";"1";"4";"3"
"2020-04-22";"CZ0801";"Brunt·l";"M";"20-64";"";"2";""
"2020-09-15";"CZ0645";"HodonÌn";"Z";"0-19";"";"2";""
"2020-09-18";"CZ0205";"Kutn· Hora";"Z";"0-19";"1";"3";"2"
"2020-04-07";"CZ0206";"Kralupy nad Vltavou";"M";"65+";"";"1";""
"2020-09-06";"CZ0316";"VodÚany";"Z";"20-64";"1";"2";"1"
"2020-07-22";"CZ0722";"Uhersk˝ Brod";"Z";"65+";"";"2";""
"2020-04-04";"CZ0803";"Karvin·";"M";"20-64";"";"1";""
"2020-10-03";"CZ0804";"Nov˝ JiËÌn";"Z";"65+";"1";"3";"2"
"2020-08-26";"CZ0724";"ValaöskÈ Klobouky";"Z";"20-64";"1";"2";"1"
"2020-09-02";"CZ0634";"T¯ebÌË";"M";"20-64";"7";"18";"11"
"2020-09-24";"CZ0803";"Orlov·";"M";"20-64";"2";"5";"3"
"2020-07-29";"CZ0208";"Nymburk";"M";"20-64";"";"1";""
"2020-09-18";"CZ0524";"Kostelec nad OrlicÌ";"M";"20-64";"1";"4";"3"
"2020-04-25";"CZ0311";"»eskÈ BudÏjovice";"M";"65+";"";"1";""
"2020-04-01";"CZ0201";"Beneöov";"Z";"65+";"";"2";""
"2020-03-22";"CZ0207";"Mlad· Boleslav";"Z";"20-64";"1";"2";"1"
"2020-09-27";"CZ099Y";"N/A";"Z";"0-19";"1";"1";"0"
"2020-06-11";"CZ0803";"Karvin·";"M";"20-64";"2";"30";"28"
"2020-04-26";"CZ0323";"PlzeÚ";"Z";"20-64";"1";"5";"4"
"2020-06-23";"CZ0712";"UniËov";"M";"20-64";"";"2";""
"2020-05-29";"CZ0803";"Orlov·";"M";"20-64";"";"4";""
"2020-10-05";"CZ0802";"Jablunkov";"Z";"20-64";"9";"20";"11"
"2020-09-16";"CZ0533";"Moravsk· T¯ebov·";"Z";"0-19";"";"1";""
"2020-09-15";"CZ0513";"Liberec";"Z";"0-19";"7";"19";"12"
"2020-05-03";"CZ0209";"ÿÌËany";"M";"65+";"";"2";""
"2020-09-30";"CZ0422";"Chomutov";"M";"0-19";"1";"2";"1"
"2020-04-15";"CZ0100";"Praha";"M";"20-64";"13";"132";"119"
"2020-04-03";"CZ0201";"Beneöov";"Z";"20-64";"";"1";""
"2020-09-28";"CZ0721";"Byst¯ice pod Host˝nem";"Z";"0-19";"";"1";""
"2020-10-04";"CZ0805";"Krava¯e";"Z";"65+";"1";"2";"1"
"2020-03-31";"CZ0643";"älapanice";"Z";"20-64";"1";"2";"1"
"2020-07-13";"CZ0533";"Litomyöl";"Z";"0-19";"";"1";""
"2020-04-14";"CZ0806";"Ostrava";"M";"65+";"3";"8";"5"
"2020-07-20";"CZ0802";"T¯inec";"M";"20-64";"2";"14";"12"
"2020-06-08";"CZ0532";"Pardubice";"M";"20-64";"";"2";""
"2020-06-06";"CZ0806";"Ostrava";"Z";"20-64";"";"13";""
"2020-04-15";"CZ0724";"ZlÌn";"Z";"20-64";"";"6";""
"2020-09-19";"CZ0642";"Brno";"Z";"0-19";"2";"2";"0"
"2020-06-29";"CZ0806";"Ostrava";"M";"20-64";"16";"22";"6"
"2020-10-03";"CZ0209";"ÿÌËany";"Z";"0-19";"1";"4";"3"
"2020-08-19";"CZ0712";"äternberk";"M";"20-64";"2";"4";"2"
"2020-04-28";"CZ0425";"Most";"M";"65+";"";"1";""
"2020-10-02";"CZ0712";"UniËov";"M";"20-64";"2";"4";"2"
"2020-08-27";"CZ0532";"Pardubice";"Z";"0-19";"";"1";""
"2020-05-07";"CZ0531";"N/A";"Z";"20-64";"";"1";""
"2020-10-12";"CZ0533";"Litomyöl";"Z";"65+";"1";"2";"1"
"2020-04-30";"CZ0322";"Suöice";"Z";"65+";"";"16";""
"2020-04-15";"CZ0722";"Uhersk˝ Brod";"Z";"20-64";"";"7";""
"2020-10-10";"CZ0425";"LitvÌnov";"Z";"20-64";"4";"9";"5"
"2020-09-15";"CZ0312";"»esk˝ Krumlov";"M";"20-64";"1";"7";"6"
"2020-08-24";"CZ020B";"P¯Ìbram";"Z";"20-64";"1";"3";"2"
"2020-05-19";"CZ0802";"Fr˝dek-MÌstek";"M";"0-19";"";"2";""
"2020-07-17";"CZ0802";"Fr˝dlant nad OstravicÌ";"M";"65+";"1";"2";"1"
"2020-04-03";"CZ0644";"B¯eclav";"M";"20-64";"";"2";""
"2020-06-26";"CZ0803";"N/A";"M";"20-64";"2";"3";"1"
"2020-10-06";"CZ0315";"Prachatice";"M";"65+";"1";"2";"1"
"2020-03-23";"CZ0533";"Litomyöl";"M";"20-64";"1";"2";"1"
"2020-10-12";"CZ0801";"Krnov";"Z";"20-64";"2";"2";"0"
"2020-06-22";"CZ020C";"RakovnÌk";"Z";"20-64";"";"2";""
"2020-08-20";"CZ0311";"»eskÈ BudÏjovice";"Z";"0-19";"";"4";""
"2020-07-06";"CZ0632";"Jihlava";"Z";"0-19";"";"4";""
"2020-03-25";"CZ0712";"Litovel";"Z";"20-64";"4";"12";"8"
"2020-07-29";"CZ0642";"Brno";"Z";"20-64";"11";"32";"21"
"2020-09-24";"CZ0202";"Ho¯ovice";"Z";"20-64";"3";"6";"3"
"2020-08-27";"CZ0521";"Nov˝ Bydûov";"M";"65+";"1";"2";"1"
"2020-08-18";"CZ0203";"Slan˝";"M";"20-64";"1";"3";"2"
"2020-10-10";"CZ0804";"BÌlovec";"M";"0-19";"1";"2";"1"
"2020-09-25";"CZ0801";"Krnov";"M";"0-19";"1";"2";"1"
"2020-09-11";"CZ0514";"Jilemnice";"Z";"20-64";"2";"7";"5"
"2020-06-01";"CZ0712";"UniËov";"M";"20-64";"";"2";""
"2020-08-27";"CZ0713";"ProstÏjov";"Z";"20-64";"3";"6";"3"
"2020-04-03";"CZ0532";"Pardubice";"Z";"20-64";"9";"21";"12"
"2020-08-30";"CZ0511";"»esk· LÌpa";"M";"20-64";"1";"2";"1"
"2020-04-28";"CZ0532";"Pardubice";"Z";"20-64";"";"8";""
"2020-06-19";"CZ0513";"N/A";"M";"20-64";"1";"1";"0"
"2020-10-07";"CZ0634";"T¯ebÌË";"Z";"20-64";"15";"45";"30"
"2020-10-10";"CZ0722";"UherskÈ HradiötÏ";"M";"65+";"1";"2";"1"
"2020-05-17";"CZ0204";"KolÌn";"M";"20-64";"";"2";""
"2020-03-29";"CZ020A";"»ernoöice";"M";"20-64";"";"2";""
"2020-09-30";"CZ0724";"ValaöskÈ Klobouky";"M";"0-19";"3";"6";"3"
"2020-09-01";"CZ0646";"Vyökov";"Z";"65+";"1";"2";"1"
"2020-04-04";"CZ0209";"ÿÌËany";"M";"0-19";"1";"4";"3"
"2020-04-29";"CZ0424";"éatec";"M";"65+";"";"1";""
"2020-05-28";"CZ0323";"PlzeÚ";"M";"65+";"";"1";""
"2020-09-01";"CZ0643";"Rosice";"Z";"20-64";"1";"1";"0"
"2020-04-04";"CZ0202";"Ho¯ovice";"M";"20-64";"";"6";""
"2020-07-09";"CZ0522";"JiËÌn";"M";"65+";"";"2";""
"2020-05-21";"CZ0203";"Kladno";"M";"20-64";"";"5";""
"2020-04-01";"CZ0423";"LitomÏ¯ice";"Z";"65+";"";"2";""
"2020-10-09";"CZ0804";"Odry";"M";"20-64";"6";"13";"7"
"2020-10-09";"CZ020A";"»ernoöice";"M";"65+";"4";"8";"4"
"2020-06-29";"CZ0423";"LitomÏ¯ice";"Z";"65+";"";"2";""
"2020-09-19";"CZ0532";"Pardubice";"Z";"65+";"1";"1";"0"
"2020-04-16";"CZ0209";"ÿÌËany";"Z";"0-19";"1";"1";"0"
"2020-10-12";"CZ0323";"N/A";"Z";"20-64";"11";"11";"0"
"2020-03-18";"CZ0202";"Beroun";"M";"20-64";"1";"2";"1"
"2020-04-09";"CZ0724";"ZlÌn";"Z";"0-19";"";"2";""
"2020-08-27";"CZ0643";"älapanice";"M";"65+";"1";"3";"2"
"2020-03-27";"CZ0631";"HavlÌËk˘v Brod";"Z";"20-64";"4";"11";"7"
"2020-04-27";"CZ0534";"»esk· T¯ebov·";"M";"0-19";"";"1";""
"2020-08-07";"CZ0644";"B¯eclav";"Z";"20-64";"";"1";""
"2020-09-05";"CZ0632";"TelË";"Z";"20-64";"";"1";""
"2020-04-05";"CZ0411";"Cheb";"M";"20-64";"";"3";""
"2020-05-13";"CZ0522";"JiËÌn";"M";"65+";"";"2";""
"2020-09-17";"CZ0324";"Nepomuk";"M";"65+";"2";"2";"0"
"2020-04-20";"CZ0322";"Klatovy";"M";"20-64";"";"4";""
"2020-09-30";"CZ0632";"Jihlava";"M";"0-19";"3";"6";"3"
"2020-05-25";"CZ0327";"Tachov";"Z";"20-64";"";"1";""
"2020-10-11";"CZ0524";"Kostelec nad OrlicÌ";"M";"20-64";"5";"10";"5"
"2020-05-07";"CZ0523";"N·chod";"M";"20-64";"";"2";""
"2020-04-16";"CZ0643";"älapanice";"M";"20-64";"";"2";""
"2020-09-18";"CZ0633";"Humpolec";"M";"20-64";"";"1";""
"2020-09-16";"CZ0203";"Kladno";"Z";"0-19";"";"2";""
"2020-03-15";"CZ099Y";"N/A";"M";"20-64";"";"2";""
"2020-10-12";"CZ0644";"B¯eclav";"Z";"20-64";"1";"1";"0"
"2020-04-03";"CZ0203";"Kladno";"Z";"0-19";"1";"2";"1"
"2020-08-18";"CZ0646";"Vyökov";"Z";"20-64";"1";"2";"1"
"2020-05-05";"CZ0805";"HluËÌn";"M";"0-19";"";"2";""
"2020-07-13";"CZ0204";"KolÌn";"M";"20-64";"1";"2";"1"
"2020-09-12";"CZ0412";"Ostrov";"Z";"65+";"1";"2";"1"
"2020-04-05";"CZ0805";"HluËÌn";"Z";"20-64";"";"2";""
"2020-03-17";"CZ0643";"älapanice";"Z";"65+";"1";"1";"0"
"2020-10-05";"CZ0209";"N/A";"Z";"20-64";"2";"6";"4"
"2020-06-02";"CZ0203";"Kladno";"Z";"20-64";"";"1";""
"2020-07-14";"CZ0714";"LipnÌk nad BeËvou";"Z";"20-64";"";"2";""
"2020-05-17";"CZ020B";"P¯Ìbram";"M";"20-64";"";"3";""
"2020-08-11";"CZ0803";"HavÌ¯ov";"M";"20-64";"";"3";""
"2020-03-08";"CZ0712";"Olomouc";"M";"20-64";"1";"4";"3"
"2020-09-24";"CZ0532";"Holice";"M";"20-64";"1";"4";"3"
"2020-09-16";"CZ0802";"Fr˝dek-MÌstek";"Z";"65+";"1";"2";"1"
"2020-04-15";"CZ0201";"Beneöov";"Z";"20-64";"1";"9";"8"
"2020-09-23";"CZ0804";"Kop¯ivnice";"M";"20-64";"1";"2";"1"
"2020-09-16";"CZ0641";"Boskovice";"Z";"65+";"";"2";""
"2020-09-04";"CZ0631";"SvÏtl· nad S·zavou";"M";"20-64";"";"2";""
"2020-09-07";"CZ0312";"Kaplice";"M";"65+";"1";"2";"1"
"2020-09-29";"CZ0204";"KolÌn";"M";"0-19";"1";"4";"3"
"2020-09-17";"CZ0633";"Humpolec";"Z";"65+";"";"2";""
"2020-08-03";"CZ0802";"Fr˝dek-MÌstek";"M";"65+";"1";"3";"2"
"2020-09-15";"CZ0644";"HustopeËe";"M";"20-64";"2";"2";"0"
"2020-10-04";"CZ0315";"Prachatice";"M";"20-64";"2";"4";"2"
"2020-04-02";"CZ0514";"Turnov";"Z";"20-64";"";"1";""
"2020-09-09";"CZ0534";"⁄stÌ nad OrlicÌ";"Z";"0-19";"2";"4";"2"
"2020-10-02";"CZ0413";"Sokolov";"M";"20-64";"5";"8";"3"
"2020-09-13";"CZ0635";"éÔ·r nad S·zavou";"Z";"65+";"";"1";""
"2020-10-06";"CZ0325";"N/A";"M";"20-64";"1";"1";"0"
"2020-09-24";"CZ0522";"JiËÌn";"Z";"20-64";"7";"14";"7"
"2020-09-08";"CZ0421";"DÏËÌn";"M";"0-19";"1";"2";"1"
"2020-05-18";"CZ0522";"JiËÌn";"M";"20-64";"";"4";""
"2020-08-12";"CZ0322";"HoraûÔovice";"Z";"65+";"1";"4";"3"
"2020-04-26";"CZ0521";"Hradec Kr·lovÈ";"M";"20-64";"";"2";""
"2020-09-25";"CZ0643";"éidlochovice";"M";"20-64";"1";"5";"4"
"2020-04-13";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"";"4";""
"2020-09-04";"CZ0722";"Uhersk˝ Brod";"Z";"20-64";"2";"8";"6"
"2020-07-29";"CZ0512";"Jablonec nad Nisou";"M";"20-64";"";"6";""
"2020-10-12";"CZ0803";"Karvin·";"M";"20-64";"2";"6";"4"
"2020-04-30";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"";"2";""
"2020-09-09";"CZ0201";"Vlaöim";"M";"20-64";"1";"2";"1"
"2020-10-11";"CZ0805";"N/A";"M";"20-64";"3";"6";"3"
"2020-03-31";"CZ0722";"UherskÈ HradiötÏ";"Z";"20-64";"1";"1";"0"
"2020-10-06";"CZ0643";"älapanice";"Z";"0-19";"";"2";""
"2020-10-06";"CZ0715";"N/A";"M";"0-19";"1";"2";"1"
"2020-10-11";"CZ0523";"JaromÏ¯";"M";"65+";"2";"4";"2"
"2020-09-16";"CZ0314";"PÌsek";"M";"20-64";"2";"3";"1"
"2020-09-23";"CZ0643";"Ku¯im";"M";"20-64";"";"2";""
"2020-04-08";"CZ0424";"éatec";"Z";"20-64";"1";"4";"3"
"2020-05-10";"CZ0724";"Otrokovice";"M";"65+";"";"2";""
"2020-09-23";"CZ0645";"HodonÌn";"M";"65+";"1";"3";"2"
"2020-09-09";"CZ0644";"B¯eclav";"M";"20-64";"";"1";""
"2020-10-05";"CZ0317";"T·bor";"Z";"20-64";"9";"20";"11"
"2020-10-07";"CZ020C";"RakovnÌk";"Z";"0-19";"1";"2";"1"
"2020-04-20";"CZ0722";"Uhersk˝ Brod";"Z";"65+";"";"4";""
"2020-08-19";"CZ0423";"Roudnice nad Labem";"Z";"20-64";"";"5";""
"2020-06-01";"CZ0646";"Vyökov";"M";"0-19";"";"2";""
"2020-03-29";"CZ0532";"P¯elouË";"M";"65+";"1";"2";"1"
"2020-08-22";"CZ0206";"MÏlnÌk";"Z";"20-64";"1";"3";"2"
"2020-04-28";"CZ0712";"äternberk";"M";"65+";"";"18";""
"2020-03-22";"CZ0427";"⁄stÌ nad Labem";"Z";"20-64";"1";"2";"1"
"2020-09-09";"CZ0513";"N/A";"Z";"20-64";"1";"1";"0"
"2020-05-20";"CZ0712";"UniËov";"M";"65+";"";"2";""
"2020-09-09";"CZ0312";"»esk˝ Krumlov";"Z";"65+";"1";"2";"1"
"2020-04-19";"CZ0642";"Brno";"M";"20-64";"1";"5";"4"
"2020-05-29";"CZ0724";"Vizovice";"Z";"20-64";"";"1";""
"2020-10-12";"CZ0421";"Varnsdorf";"M";"65+";"";"1";""
"2020-03-26";"CZ0802";"Fr˝dlant nad OstravicÌ";"Z";"65+";"1";"3";"2"
"2020-09-27";"CZ020B";"Dob¯Ìö";"M";"0-19";"1";"2";"1"
"2020-10-11";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"21";"44";"23"
"2020-09-04";"CZ0100";"Praha";"M";"20-64";"94";"273";"179"
"2020-06-25";"CZ0100";"Praha";"Z";"0-19";"1";"6";"5"
"2020-10-07";"CZ0712";"N/A";"M";"65+";"1";"2";"1"
"2020-07-23";"CZ0802";"T¯inec";"Z";"20-64";"1";"2";"1"
"2020-08-07";"CZ099Y";"N/A";"M";"20-64";"7";"19";"12"
"2020-09-19";"CZ0802";"T¯inec";"Z";"65+";"1";"2";"1"
"2020-09-29";"CZ0204";"»esk˝ Brod";"M";"20-64";"1";"2";"1"
"2020-09-25";"CZ0645";"VeselÌ nad Moravou";"M";"20-64";"2";"4";"2"
"2020-06-08";"CZ0411";"Aö";"M";"20-64";"";"1";""
"2020-10-10";"CZ0312";"Kaplice";"Z";"20-64";"3";"6";"3"
"2020-09-10";"CZ0205";"Kutn· Hora";"Z";"0-19";"4";"8";"4"
"2020-09-06";"CZ0203";"Kladno";"Z";"20-64";"2";"6";"4"
"2020-09-22";"CZ0411";"Mari·nskÈ L·znÏ";"M";"20-64";"1";"2";"1"
"2020-09-22";"CZ0423";"Lovosice";"M";"20-64";"1";"2";"1"
"2020-03-31";"CZ0635";"éÔ·r nad S·zavou";"Z";"65+";"1";"3";"2"
"2020-07-21";"CZ0209";"ÿÌËany";"Z";"0-19";"";"2";""
"2020-09-24";"CZ0514";"Turnov";"M";"0-19";"2";"2";"0"
"2020-09-25";"CZ0715";"äumperk";"M";"20-64";"14";"19";"5"
"2020-04-17";"CZ0523";"Broumov";"Z";"20-64";"";"1";""
"2020-04-17";"CZ0646";"Vyökov";"Z";"20-64";"";"1";""
"2020-10-02";"CZ0426";"Teplice";"M";"20-64";"13";"31";"18"
"2020-04-02";"CZ0524";"Dobruöka";"Z";"20-64";"1";"2";"1"
"2020-05-09";"CZ0413";"Sokolov";"Z";"65+";"";"1";""
"2020-10-06";"CZ0511";"»esk· LÌpa";"M";"0-19";"3";"6";"3"
"2020-06-02";"";"";"";"";"";"8";""
"2020-10-03";"CZ0425";"LitvÌnov";"Z";"20-64";"1";"3";"2"
"2020-10-09";"CZ0422";"Chomutov";"M";"20-64";"9";"16";"7"
"2020-09-09";"CZ0423";"LitomÏ¯ice";"M";"20-64";"1";"2";"1"
"2020-04-02";"CZ0715";"Mohelnice";"M";"20-64";"";"1";""
"2020-09-18";"CZ0715";"Mohelnice";"M";"0-19";"1";"2";"1"
"2020-10-03";"CZ0724";"ZlÌn";"Z";"65+";"4";"8";"4"
"2020-08-12";"CZ0413";"Sokolov";"M";"20-64";"";"1";""
"2020-09-20";"CZ0325";"N˝¯any";"Z";"0-19";"1";"2";"1"
"2020-09-11";"CZ0522";"Nov· Paka";"Z";"65+";"1";"2";"1"
"2020-10-01";"CZ0632";"Jihlava";"M";"65+";"4";"6";"2"
"2020-04-08";"CZ0711";"JesenÌk";"Z";"20-64";"1";"2";"1"
"2020-05-04";"CZ0423";"LitomÏ¯ice";"Z";"65+";"";"4";""
"2020-06-24";"CZ0632";"Jihlava";"M";"20-64";"";"1";""
"2020-04-17";"CZ0805";"Opava";"M";"0-19";"";"1";""
"2020-10-09";"CZ0412";"Karlovy Vary";"Z";"0-19";"2";"2";"0"
"2020-05-26";"CZ0712";"UniËov";"Z";"65+";"";"6";""
"2020-07-23";"CZ020A";"»ernoöice";"M";"65+";"";"4";""
"2020-03-28";"CZ0631";"HavlÌËk˘v Brod";"Z";"20-64";"6";"14";"8"
"2020-08-18";"CZ0522";"Nov· Paka";"Z";"20-64";"";"2";""
"2020-09-22";"CZ0804";"Nov˝ JiËÌn";"M";"20-64";"1";"2";"1"
"2020-10-04";"CZ0641";"Blansko";"Z";"20-64";"5";"10";"5"
"2020-08-25";"CZ0324";"Stod";"M";"20-64";"";"1";""
"2020-08-28";"CZ0423";"Roudnice nad Labem";"M";"20-64";"";"1";""
"2020-10-03";"CZ0426";"BÌlina";"Z";"65+";"1";"2";"1"
"2020-04-24";"CZ0321";"Horöovsk˝ T˝n";"Z";"65+";"";"1";""
"2020-09-12";"CZ0632";"TelË";"M";"20-64";"2";"4";"2"
"2020-09-21";"CZ0202";"Ho¯ovice";"Z";"20-64";"2";"8";"6"
"2020-09-26";"CZ0805";"Opava";"Z";"0-19";"1";"2";"1"
"2020-04-21";"CZ0714";"Hranice";"M";"20-64";"";"8";""
"2020-10-09";"CZ0712";"äternberk";"M";"0-19";"1";"2";"1"
"2020-04-28";"CZ0724";"Otrokovice";"M";"65+";"";"2";""
"2020-09-29";"CZ020C";"RakovnÌk";"M";"0-19";"3";"6";"3"
"2020-10-06";"CZ0424";"Louny";"Z";"20-64";"2";"4";"2"
"2020-09-26";"CZ0317";"SobÏslav";"Z";"0-19";"2";"5";"3"
"2020-10-02";"CZ0208";"Nymburk";"M";"0-19";"1";"2";"1"
"2020-09-18";"CZ0722";"UherskÈ HradiötÏ";"Z";"20-64";"8";"31";"23"
"2020-10-02";"CZ0635";"NovÈ MÏsto na MoravÏ";"M";"20-64";"3";"8";"5"
"2020-09-09";"CZ0322";"HoraûÔovice";"M";"0-19";"1";"2";"1"
"2020-04-11";"CZ0525";"Trutnov";"Z";"20-64";"";"2";""
"2020-09-22";"CZ0803";"Karvin·";"M";"20-64";"";"3";""
"2020-04-12";"CZ0712";"UniËov";"M";"65+";"";"2";""
"2020-06-09";"CZ0803";"N/A";"M";"20-64";"";"2";""
"2020-07-01";"CZ020B";"Dob¯Ìö";"M";"20-64";"";"1";""
"2020-11-09";"CZ0712";"Litovel";"Z";"65+";"";"2";""
"2020-08-06";"CZ0426";"Teplice";"M";"20-64";"2";"4";"2"
"2020-10-10";"CZ0411";"Mari·nskÈ L·znÏ";"M";"0-19";"1";"2";"1"
"2020-10-08";"CZ020B";"P¯Ìbram";"M";"20-64";"20";"28";"8"
"2020-09-06";"CZ020A";"»ernoöice";"Z";"20-64";"2";"6";"4"
"2020-06-19";"CZ020A";"»ernoöice";"M";"0-19";"";"3";""
"2020-10-06";"CZ0315";"Vimperk";"M";"20-64";"3";"6";"3"
"2020-08-24";"CZ0205";"»·slav";"Z";"0-19";"";"1";""
"2020-06-12";"CZ0802";"T¯inec";"M";"0-19";"1";"1";"0"
"2020-04-16";"CZ0647";"Moravsk˝ Krumlov";"Z";"20-64";"";"2";""
"2020-09-27";"CZ0525";"VrchlabÌ";"M";"65+";"";"1";""
"2020-03-25";"CZ020A";"»ernoöice";"Z";"65+";"";"3";""
"2020-08-15";"CZ0525";"Dv˘r Kr·lovÈ nad Labem";"Z";"20-64";"";"2";""
"2020-07-20";"CZ0631";"ChotÏbo¯";"Z";"20-64";"";"1";""
"2020-10-01";"CZ0724";"Vizovice";"M";"65+";"1";"3";"2"
"2020-09-06";"CZ0633";"Humpolec";"M";"65+";"1";"3";"2"
"2020-10-07";"CZ0316";"Strakonice";"M";"65+";"1";"1";"0"
"2020-05-06";"CZ0803";"BohumÌn";"M";"20-64";"";"1";""
"2020-09-27";"CZ020B";"P¯Ìbram";"M";"20-64";"";"3";""
"2020-10-12";"CZ0632";"Jihlava";"M";"65+";"7";"12";"5"
"2020-09-22";"CZ0533";"Moravsk· T¯ebov·";"Z";"20-64";"1";"3";"2"
"2020-10-10";"CZ0806";"Ostrava";"M";"65+";"4";"11";"7"
"2020-09-16";"CZ0631";"ChotÏbo¯";"Z";"0-19";"1";"2";"1"
"2020-06-22";"CZ0209";"ÿÌËany";"Z";"0-19";"";"2";""
"2020-09-28";"CZ0205";"Kutn· Hora";"Z";"0-19";"1";"2";"1"
"2020-09-21";"CZ0317";"T·bor";"Z";"20-64";"1";"2";"1"
"2020-04-19";"CZ0513";"Liberec";"M";"20-64";"";"4";""
"2020-03-26";"CZ020A";"»ernoöice";"Z";"20-64";"3";"10";"7"
"2020-05-01";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"";"5";""
"2020-05-06";"CZ0203";"Slan˝";"Z";"65+";"";"2";""
"2020-05-21";"CZ0423";"Roudnice nad Labem";"Z";"20-64";"";"5";""
"2020-07-12";"CZ0803";"»esk˝ TÏöÌn";"M";"20-64";"";"1";""
