"datum_vysledku";"okres";"orp";"pohlavi";"vek_kat";"pocet_pozitivni_primarni";"pocet_testu_u_pozitivnich";"pocet_opakovanych"
"2020-03-14";"CZ0644";"B¯eclav";"M";"20-64";"2";"4";"2"
"2020-03-15";"CZ0207";"Mlad· Boleslav";"M";"20-64";"1";"1";"0"
"2020-03-15";"CZ0806";"Ostrava";"M";"20-64";"";"1";""
"2020-03-16";"CZ0100";"Praha";"M";"20-64";"14";"43";"29"
"2020-03-16";"CZ0201";"Beneöov";"M";"65+";"1";"2";"1"
"2020-03-16";"CZ0201";"Beneöov";"Z";"20-64";"5";"13";"8"
"2020-03-16";"CZ0323";"PlzeÚ";"M";"65+";"";"1";""
"2020-03-16";"CZ0423";"LitomÏ¯ice";"Z";"20-64";"1";"3";"2"
"2020-03-16";"CZ0642";"Brno";"M";"20-64";"";"4";""
"2020-03-16";"CZ0643";"älapanice";"M";"65+";"";"3";""
"2020-03-17";"CZ0100";"Praha";"Z";"20-64";"9";"25";"16"
"2020-03-17";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"";"4";""
"2020-03-17";"CZ0411";"Mari·nskÈ L·znÏ";"M";"20-64";"2";"";""
"2020-03-17";"CZ0642";"Brno";"Z";"20-64";"2";"3";"1"
"2020-03-17";"CZ0643";"älapanice";"Z";"65+";"1";"1";"0"
"2020-03-17";"CZ0804";"Frenöt·t pod RadhoötÏm";"M";"20-64";"";"1";""
"2020-03-17";"CZ0806";"Ostrava";"M";"20-64";"";"1";""
"2020-03-18";"CZ0202";"Beroun";"M";"20-64";"1";"2";"1"
"2020-03-18";"CZ020B";"P¯Ìbram";"M";"0-19";"1";"2";"1"
"2020-03-18";"CZ0643";"Tiönov";"M";"0-19";"1";"1";"0"
"2020-03-18";"CZ0723";"Roûnov pod RadhoötÏm";"M";"20-64";"3";"8";"5"
"2020-03-19";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"";"1";""
"2020-03-19";"CZ020B";"P¯Ìbram";"M";"20-64";"1";"2";"1"
"2020-03-19";"CZ0311";"»eskÈ BudÏjovice";"Z";"65+";"";"1";""
"2020-03-19";"CZ0411";"Mari·nskÈ L·znÏ";"M";"20-64";"2";"4";"2"
"2020-03-19";"CZ0642";"Brno";"Z";"20-64";"2";"5";"3"
"2020-03-19";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"M";"20-64";"1";"2";"1"
"2020-03-19";"CZ0801";"Brunt·l";"M";"20-64";"2";"4";"2"
"2020-03-19";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"1";"3";"2"
"2020-03-19";"CZ0805";"Opava";"Z";"20-64";"4";"3";"-1"
"2020-03-20";"CZ0202";"Beroun";"M";"20-64";"1";"3";"2"
"2020-03-20";"CZ0421";"DÏËÌn";"M";"0-19";"";"1";""
"2020-03-20";"CZ0421";"Varnsdorf";"Z";"20-64";"1";"1";"0"
"2020-03-20";"CZ0532";"Pardubice";"M";"20-64";"1";"2";"1"
"2020-03-20";"CZ0631";"ChotÏbo¯";"M";"20-64";"";"1";""
"2020-03-20";"CZ0635";"VelkÈ Mezi¯ÌËÌ";"Z";"20-64";"";"1";""
"2020-03-21";"CZ0201";"Beneöov";"Z";"20-64";"1";"2";"1"
"2020-03-21";"CZ0631";"SvÏtl· nad S·zavou";"M";"0-19";"2";"5";"3"
"2020-03-21";"CZ0643";"Tiönov";"M";"20-64";"1";"3";"2"
"2020-03-21";"CZ0644";"B¯eclav";"M";"20-64";"1";"";""
"2020-03-21";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"1";"";""
"2020-03-21";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"2";"5";"3"
"2020-03-21";"CZ0806";"Ostrava";"Z";"65+";"";"1";""
"2020-03-22";"CZ0204";"KolÌn";"Z";"20-64";"1";"2";"1"
"2020-03-22";"CZ020A";"»ernoöice";"M";"20-64";"1";"1";"0"
"2020-03-22";"CZ0643";"älapanice";"M";"20-64";"1";"2";"1"
"2020-03-22";"CZ0712";"Litovel";"Z";"0-19";"1";"3";"2"
"2020-03-22";"CZ0722";"UherskÈ HradiötÏ";"M";"0-19";"1";"3";"2"
"2020-03-22";"CZ0802";"Fr˝dek-MÌstek";"M";"65+";"1";"2";"1"
"2020-03-22";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"2";"3";"1"
"2020-03-23";"CZ0204";"»esk˝ Brod";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0421";"DÏËÌn";"M";"20-64";"";"1";""
"2020-03-23";"CZ0512";"Turnov";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0513";"Liberec";"M";"65+";"";"1";""
"2020-03-23";"CZ0525";"Trutnov";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0531";"Hlinsko";"Z";"20-64";"";"2";""
"2020-03-23";"CZ0533";"Litomyöl";"Z";"20-64";"1";"2";"1"
"2020-03-23";"CZ0644";"B¯eclav";"M";"20-64";"";"1";""
"2020-03-23";"CZ0714";"P¯erov";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0722";"UherskÈ HradiötÏ";"M";"20-64";"";"2";""
"2020-03-23";"CZ0724";"ZlÌn";"Z";"65+";"";"1";""
"2020-03-23";"CZ0805";"HluËÌn";"M";"0-19";"1";"3";"2"
"2020-03-24";"CZ0425";"Most";"Z";"65+";"1";"";""
"2020-03-24";"CZ0427";"⁄stÌ nad Labem";"M";"0-19";"";"3";""
"2020-03-24";"CZ0521";"Hradec Kr·lovÈ";"Z";"20-64";"2";"7";"5"
"2020-03-02";"CZ0421";"DÏËÌn";"Z";"20-64";"";"2";""
"2020-03-05";"CZ0100";"Praha";"Z";"0-19";"";"1";""
"2020-03-06";"CZ0421";"DÏËÌn";"Z";"0-19";"1";"2";"1"
"2020-03-08";"CZ0100";"Praha";"M";"20-64";"";"6";""
"2020-03-08";"CZ0712";"Olomouc";"M";"0-19";"";"1";""
"2020-03-08";"CZ0713";"ProstÏjov";"Z";"20-64";"";"1";""
"2020-03-09";"CZ0100";"Praha";"Z";"20-64";"1";"5";"4"
"2020-03-09";"CZ0203";"Slan˝";"Z";"20-64";"";"1";""
"2020-03-10";"CZ0712";"Litovel";"M";"20-64";"1";"2";"1"
"2020-03-11";"CZ0100";"Praha";"M";"0-19";"";"2";""
"2020-03-11";"CZ0642";"Brno";"M";"65+";"1";"3";"2"
"2020-03-11";"CZ0642";"Brno";"Z";"20-64";"1";"3";"2"
"2020-03-11";"CZ0714";"Hranice";"M";"20-64";"";"2";""
"2020-03-12";"CZ0100";"Praha";"Z";"0-19";"";"2";""
"2020-03-12";"CZ0642";"Brno";"Z";"65+";"";"2";""
"2020-03-13";"CZ0512";"Jablonec nad Nisou";"M";"65+";"1";"2";"1"
"2020-03-13";"CZ0723";"Roûnov pod RadhoötÏm";"Z";"20-64";"1";"3";"2"
"2020-03-14";"CZ0206";"MÏlnÌk";"M";"20-64";"1";"3";"2"
"2020-03-14";"CZ0712";"UniËov";"Z";"65+";"1";"3";"2"
"2020-03-14";"CZ0722";"UherskÈ HradiötÏ";"M";"0-19";"";"3";""
"2020-03-14";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"Z";"20-64";"";"1";""
"2020-03-14";"CZ0724";"ZlÌn";"M";"20-64";"";"2";""
"2020-03-14";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"";"2";""
"2020-03-15";"CZ0100";"Praha";"M";"20-64";"19";"41";"22"
"2020-03-15";"CZ0421";"DÏËÌn";"M";"20-64";"";"1";""
"2020-03-15";"CZ0533";"Litomyöl";"Z";"20-64";"";"5";""
"2020-03-15";"CZ0644";"B¯eclav";"M";"20-64";"1";"2";"1"
"2020-03-16";"CZ0311";"»eskÈ BudÏjovice";"M";"20-64";"";"2";""
"2020-03-16";"CZ0534";"Lanökroun";"Z";"65+";"1";"2";"1"
"2020-03-16";"CZ0644";"B¯eclav";"Z";"20-64";"";"3";""
"2020-03-16";"CZ0806";"Ostrava";"M";"20-64";"1";"4";"3"
"2020-03-17";"CZ0206";"Neratovice";"Z";"20-64";"1";"2";"1"
"2020-03-17";"CZ0316";"Strakonice";"Z";"65+";"";"4";""
"2020-03-17";"CZ0326";"Rokycany";"Z";"20-64";"";"1";""
"2020-03-17";"CZ0531";"Chrudim";"M";"20-64";"";"1";""
"2020-03-17";"CZ0643";"Tiönov";"M";"0-19";"";"3";""
"2020-03-18";"CZ0100";"Praha";"M";"0-19";"1";"4";"3"
"2020-03-18";"CZ0203";"Kladno";"Z";"20-64";"1";"3";"2"
"2020-03-18";"CZ0315";"Vimperk";"M";"20-64";"";"1";""
"2020-03-18";"CZ0642";"Brno";"Z";"20-64";"2";"3";"1"
"2020-03-18";"CZ0647";"Znojmo";"M";"20-64";"1";"";""
"2020-03-18";"CZ0805";"Opava";"Z";"20-64";"1";"3";"2"
"2020-03-19";"CZ0202";"Beroun";"M";"20-64";"1";"2";"1"
"2020-03-19";"CZ0205";"Kutn· Hora";"M";"20-64";"1";"2";"1"
"2020-03-19";"CZ0411";"Mari·nskÈ L·znÏ";"Z";"20-64";"4";"2";"-2"
"2020-03-19";"CZ0412";"Karlovy Vary";"M";"20-64";"2";"2";"0"
"2020-03-19";"CZ0421";"Varnsdorf";"Z";"20-64";"";"1";""
"2020-03-19";"CZ0631";"SvÏtl· nad S·zavou";"Z";"20-64";"2";"5";"3"
"2020-03-19";"CZ0712";"Olomouc";"Z";"20-64";"";"1";""
"2020-03-19";"CZ099Y";"N/A";"Z";"20-64";"1";"2";"1"
"2020-03-20";"CZ0202";"Ho¯ovice";"M";"20-64";"1";"2";"1"
"2020-03-20";"CZ0204";"KolÌn";"M";"20-64";"3";"4";"1"
"2020-03-20";"CZ0206";"Kralupy nad Vltavou";"Z";"20-64";"";"1";""
"2020-03-20";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"65+";"";"2";""
"2020-03-20";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"1";"1";"0"
"2020-03-20";"CZ0316";"Strakonice";"M";"20-64";"1";"3";"2"
"2020-03-20";"CZ0411";"Cheb";"M";"0-19";"1";"2";"1"
"2020-03-20";"CZ0532";"P¯elouË";"Z";"65+";"";"1";""
"2020-03-20";"CZ0533";"Svitavy";"Z";"20-64";"";"1";""
"2020-03-20";"CZ0644";"HustopeËe";"M";"65+";"";"2";""
"2020-03-20";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"M";"20-64";"";"1";""
"2020-03-20";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"2";"6";"4"
"2020-03-20";"CZ0806";"Ostrava";"Z";"65+";"";"1";""
"2020-03-21";"CZ0201";"Beneöov";"M";"20-64";"3";"6";"3"
"2020-03-21";"CZ0202";"Ho¯ovice";"Z";"20-64";"1";"2";"1"
"2020-03-21";"CZ0311";"TrhovÈ Sviny";"M";"0-19";"";"1";""
"2020-03-21";"CZ0322";"Klatovy";"Z";"20-64";"";"1";""
"2020-03-21";"CZ0412";"Ostrov";"M";"20-64";"";"1";""
"2020-03-21";"CZ0423";"LitomÏ¯ice";"M";"20-64";"";"1";""
"2020-03-21";"CZ0423";"Lovosice";"Z";"65+";"";"1";""
"2020-03-21";"CZ0712";"UniËov";"Z";"65+";"";"2";""
"2020-03-21";"CZ0713";"ProstÏjov";"M";"20-64";"3";"11";"8"
"2020-03-21";"CZ0723";"ValaöskÈ Mezi¯ÌËÌ";"Z";"20-64";"1";"2";"1"
"2020-03-21";"CZ0724";"ZlÌn";"M";"20-64";"1";"2";"1"
"2020-03-21";"CZ0801";"Brunt·l";"Z";"20-64";"1";"2";"1"
"2020-03-21";"CZ0802";"Fr˝dek-MÌstek";"M";"65+";"1";"2";"1"
"2020-03-21";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"2";"5";"3"
"2020-03-21";"CZ0803";"Orlov·";"Z";"20-64";"1";"2";"1"
"2020-03-22";"CZ0100";"Praha";"M";"20-64";"12";"38";"26"
"2020-03-22";"CZ0203";"Slan˝";"M";"20-64";"1";"2";"1"
"2020-03-04";"CZ0100";"Praha";"M";"20-64";"";"2";""
"2020-03-06";"CZ0421";"DÏËÌn";"Z";"20-64";"1";"2";"1"
"2020-03-10";"CZ0423";"LitomÏ¯ice";"M";"0-19";"1";"";""
"2020-03-11";"CZ0100";"Praha";"Z";"65+";"1";"3";"2"
"2020-03-11";"CZ0208";"Nymburk";"M";"20-64";"2";"";""
"2020-03-11";"CZ0209";"ÿÌËany";"Z";"20-64";"1";"";""
"2020-03-11";"CZ0421";"DÏËÌn";"M";"20-64";"";"1";""
"2020-03-11";"CZ0804";"BÌlovec";"M";"20-64";"1";"";""
"2020-03-13";"CZ0427";"⁄stÌ nad Labem";"M";"20-64";"1";"";""
"2020-03-13";"CZ0722";"UherskÈ HradiötÏ";"Z";"20-64";"2";"8";"6"
"2020-03-14";"CZ0206";"Kralupy nad Vltavou";"M";"65+";"";"3";""
"2020-03-14";"CZ0323";"PlzeÚ";"Z";"20-64";"";"2";""
"2020-03-14";"CZ0642";"Brno";"M";"65+";"1";"4";"3"
"2020-03-14";"CZ0642";"Brno";"Z";"20-64";"";"3";""
"2020-03-14";"CZ0802";"Fr˝dek-MÌstek";"Z";"65+";"";"1";""
"2020-03-15";"CZ0315";"Prachatice";"M";"20-64";"";"5";""
"2020-03-15";"CZ0323";"PlzeÚ";"Z";"0-19";"1";"2";"1"
"2020-03-15";"CZ0411";"Mari·nskÈ L·znÏ";"Z";"20-64";"2";"5";"3"
"2020-03-15";"CZ0522";"Nov· Paka";"M";"20-64";"";"2";""
"2020-03-16";"CZ0100";"Praha";"M";"65+";"1";"2";"1"
"2020-03-16";"CZ0100";"Praha";"Z";"20-64";"3";"21";"18"
"2020-03-16";"CZ0201";"Beneöov";"M";"20-64";"2";"4";"2"
"2020-03-16";"CZ0209";"ÿÌËany";"M";"20-64";"";"1";""
"2020-03-16";"CZ0643";"Tiönov";"M";"20-64";"";"4";""
"2020-03-16";"CZ0712";"UniËov";"M";"65+";"1";"3";"2"
"2020-03-17";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"2";"6";"4"
"2020-03-17";"CZ0525";"Trutnov";"M";"65+";"";"2";""
"2020-03-17";"CZ0643";"älapanice";"M";"65+";"1";"1";"0"
"2020-03-18";"CZ0100";"Praha";"Z";"0-19";"3";"6";"3"
"2020-03-18";"CZ0316";"Strakonice";"M";"20-64";"";"3";""
"2020-03-18";"CZ0525";"Trutnov";"Z";"20-64";"1";"";""
"2020-03-18";"CZ0712";"Litovel";"M";"65+";"1";"3";"2"
"2020-03-18";"CZ0712";"Litovel";"Z";"20-64";"3";"16";"13"
"2020-03-18";"CZ0712";"UniËov";"Z";"0-19";"";"2";""
"2020-03-18";"CZ0722";"UherskÈ HradiötÏ";"M";"20-64";"2";"8";"6"
"2020-03-19";"CZ0206";"Kralupy nad Vltavou";"Z";"20-64";"1";"3";"2"
"2020-03-19";"CZ020B";"P¯Ìbram";"Z";"20-64";"2";"1";"-1"
"2020-03-19";"CZ0323";"PlzeÚ";"M";"20-64";"2";"1";"-1"
"2020-03-19";"CZ0642";"Brno";"M";"20-64";"5";"8";"3"
"2020-03-19";"CZ0643";"Rosice";"M";"65+";"1";"2";"1"
"2020-03-19";"CZ0644";"B¯eclav";"Z";"20-64";"";"10";""
"2020-03-19";"CZ0644";"HustopeËe";"Z";"20-64";"";"2";""
"2020-03-19";"CZ0712";"Litovel";"Z";"0-19";"1";"1";"0"
"2020-03-19";"CZ0802";"Fr˝dek-MÌstek";"Z";"20-64";"2";"10";"8"
"2020-03-19";"CZ0804";"Nov˝ JiËÌn";"M";"20-64";"";"1";""
"2020-03-20";"CZ0203";"Kladno";"M";"65+";"";"1";""
"2020-03-20";"CZ0206";"Kralupy nad Vltavou";"M";"20-64";"1";"3";"2"
"2020-03-20";"CZ0206";"Neratovice";"Z";"20-64";"";"1";""
"2020-03-20";"CZ0208";"Lys· nad Labem";"M";"20-64";"";"1";""
"2020-03-20";"CZ0316";"Strakonice";"Z";"65+";"";"2";""
"2020-03-20";"CZ0421";"DÏËÌn";"Z";"0-19";"";"1";""
"2020-03-20";"CZ0532";"N/A";"M";"65+";"";"1";""
"2020-03-20";"CZ0805";"Opava";"Z";"20-64";"";"9";""
"2020-03-20";"CZ099Y";"N/A";"Z";"20-64";"";"1";""
"2020-03-21";"CZ0100";"Praha";"M";"20-64";"34";"73";"39"
"2020-03-21";"CZ0203";"Kladno";"Z";"20-64";"1";"";""
"2020-03-21";"CZ0206";"Kralupy nad Vltavou";"M";"0-19";"";"1";""
"2020-03-21";"CZ020A";"»ernoöice";"Z";"65+";"";"2";""
"2020-03-21";"CZ0321";"Domaûlice";"M";"65+";"1";"3";"2"
"2020-03-21";"CZ0423";"LitomÏ¯ice";"Z";"20-64";"1";"2";"1"
"2020-03-21";"CZ0722";"Uhersk˝ Brod";"Z";"20-64";"1";"2";"1"
"2020-03-21";"CZ0724";"ZlÌn";"M";"65+";"1";"";""
"2020-03-22";"CZ0532";"Pardubice";"M";"65+";"1";"2";"1"
"2020-03-22";"CZ0713";"ProstÏjov";"M";"20-64";"1";"3";"2"
"2020-03-23";"CZ0100";"Praha";"M";"0-19";"2";"12";"10"
"2020-03-23";"CZ0201";"Beneöov";"Z";"65+";"";"2";""
"2020-03-23";"CZ0205";"»·slav";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0208";"Nymburk";"Z";"20-64";"";"1";""
"2020-03-23";"CZ020B";"Dob¯Ìö";"Z";"20-64";"2";"4";"2"
"2020-03-23";"CZ0411";"Cheb";"M";"0-19";"1";"2";"1"
"2020-03-23";"CZ0421";"DÏËÌn";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0425";"LitvÌnov";"M";"20-64";"1";"3";"2"
"2020-03-23";"CZ0531";"Chrudim";"M";"20-64";"2";"3";"1"
"2020-03-23";"CZ0533";"Litomyöl";"M";"65+";"1";"2";"1"
"2020-03-23";"CZ0712";"Litovel";"M";"20-64";"1";"4";"3"
"2020-03-23";"CZ0714";"Hranice";"M";"20-64";"1";"2";"1"
"2020-03-23";"CZ0802";"Fr˝dlant nad OstravicÌ";"M";"20-64";"";"1";""
"2020-03-24";"CZ0204";"KolÌn";"M";"65+";"";"1";""
"2020-03-24";"CZ0209";"Brand˝s n.L.- St.Boleslav";"M";"65+";"";"2";""
"2020-03-24";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"2";"4";"2"
"2020-03-24";"CZ020B";"P¯Ìbram";"M";"20-64";"2";"4";"2"
"2020-03-08";"CZ0421";"DÏËÌn";"M";"65+";"";"2";""
"2020-03-08";"CZ0803";"HavÌ¯ov";"M";"20-64";"";"1";""
"2020-03-09";"CZ0521";"Hradec Kr·lovÈ";"Z";"0-19";"1";"";""
"2020-03-10";"CZ0100";"Praha";"M";"20-64";"7";"15";"8"
"2020-03-10";"CZ0521";"Hradec Kr·lovÈ";"Z";"0-19";"";"3";""
"2020-03-11";"CZ0100";"Praha";"Z";"0-19";"1";"";""
"2020-03-11";"CZ0206";"Kralupy nad Vltavou";"M";"0-19";"1";"";""
"2020-03-11";"CZ0532";"Pardubice";"M";"65+";"";"1";""
"2020-03-11";"CZ0722";"UherskÈ HradiötÏ";"M";"20-64";"";"3";""
"2020-03-12";"CZ0208";"Nymburk";"Z";"20-64";"";"3";""
"2020-03-12";"CZ0323";"PlzeÚ";"M";"20-64";"";"2";""
"2020-03-12";"CZ0532";"Pardubice";"M";"65+";"";"2";""
"2020-03-12";"CZ0635";"éÔ·r nad S·zavou";"Z";"20-64";"1";"1";"0"
"2020-03-13";"CZ0100";"Praha";"M";"0-19";"2";"6";"4"
"2020-03-13";"CZ0411";"Mari·nskÈ L·znÏ";"M";"20-64";"";"3";""
"2020-03-13";"CZ0412";"Karlovy Vary";"M";"20-64";"";"3";""
"2020-03-13";"CZ0635";"éÔ·r nad S·zavou";"Z";"20-64";"";"1";""
"2020-03-14";"CZ0202";"Ho¯ovice";"M";"20-64";"";"1";""
"2020-03-14";"CZ0206";"Kralupy nad Vltavou";"M";"20-64";"";"3";""
"2020-03-14";"CZ0206";"MÏlnÌk";"Z";"20-64";"1";"3";"2"
"2020-03-14";"CZ0209";"Brand˝s n.L.- St.Boleslav";"Z";"20-64";"";"3";""
"2020-03-14";"CZ0412";"Karlovy Vary";"M";"20-64";"1";"";""
"2020-03-14";"CZ0724";"ZlÌn";"Z";"20-64";"";"2";""
"2020-03-14";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"";"4";""
"2020-03-15";"CZ0202";"Ho¯ovice";"M";"20-64";"1";"";""
"2020-03-15";"CZ0712";"UniËov";"M";"20-64";"1";"3";"2"
"2020-03-15";"CZ0713";"ProstÏjov";"M";"20-64";"1";"5";"4"
"2020-03-16";"CZ0100";"Praha";"M";"0-19";"";"1";""
"2020-03-16";"CZ0413";"Sokolov";"Z";"20-64";"";"2";""
"2020-03-16";"CZ0712";"UniËov";"M";"20-64";"1";"3";"2"
"2020-03-16";"CZ0721";"KromÏ¯Ìû";"M";"20-64";"";"2";""
"2020-03-16";"CZ0724";"ZlÌn";"M";"0-19";"1";"3";"2"
"2020-03-17";"CZ0209";"ÿÌËany";"Z";"20-64";"";"1";""
"2020-03-17";"CZ0413";"Sokolov";"Z";"20-64";"1";"3";"2"
"2020-03-17";"CZ0532";"Pardubice";"M";"20-64";"";"1";""
"2020-03-17";"CZ0533";"Litomyöl";"Z";"20-64";"";"2";""
"2020-03-17";"CZ0644";"B¯eclav";"M";"20-64";"1";"";""
"2020-03-17";"CZ0645";"HodonÌn";"Z";"20-64";"1";"2";"1"
"2020-03-17";"CZ0712";"äternberk";"M";"65+";"";"2";""
"2020-03-17";"CZ0803";"HavÌ¯ov";"Z";"0-19";"";"4";""
"2020-03-18";"CZ0534";"Lanökroun";"M";"20-64";"";"2";""
"2020-03-18";"CZ0635";"éÔ·r nad S·zavou";"M";"20-64";"1";"";""
"2020-03-18";"CZ0722";"UherskÈ HradiötÏ";"M";"65+";"1";"3";"2"
"2020-03-19";"CZ0203";"Kladno";"M";"20-64";"3";"6";"3"
"2020-03-19";"CZ0204";"KolÌn";"Z";"20-64";"";"2";""
"2020-03-19";"CZ0205";"Kutn· Hora";"Z";"20-64";"1";"2";"1"
"2020-03-19";"CZ0206";"MÏlnÌk";"M";"20-64";"1";"2";"1"
"2020-03-19";"CZ0316";"Strakonice";"Z";"20-64";"1";"";""
"2020-03-19";"CZ0427";"⁄stÌ nad Labem";"M";"20-64";"2";"2";"0"
"2020-03-19";"CZ0631";"HavlÌËk˘v Brod";"M";"20-64";"";"1";""
"2020-03-19";"CZ0724";"ZlÌn";"M";"20-64";"2";"6";"4"
"2020-03-19";"CZ0805";"Opava";"M";"20-64";"3";"3";"0"
"2020-03-19";"CZ099Y";"N/A";"M";"20-64";"";"1";""
"2020-03-20";"CZ0206";"MÏlnÌk";"M";"20-64";"";"1";""
"2020-03-20";"CZ020C";"RakovnÌk";"M";"20-64";"1";"2";"1"
"2020-03-20";"CZ0316";"Strakonice";"Z";"20-64";"2";"7";"5"
"2020-03-20";"CZ0421";"DÏËÌn";"Z";"65+";"";"1";""
"2020-03-20";"CZ0427";"⁄stÌ nad Labem";"M";"0-19";"1";"";""
"2020-03-20";"CZ0642";"Brno";"Z";"20-64";"3";"5";"2"
"2020-03-21";"CZ0642";"Brno";"Z";"0-19";"1";"";""
"2020-03-21";"CZ0801";"Brunt·l";"M";"20-64";"1";"2";"1"
"2020-03-21";"CZ0802";"Fr˝dek-MÌstek";"Z";"65+";"";"1";""
"2020-03-22";"CZ0100";"Praha";"M";"65+";"5";"7";"2"
"2020-03-22";"CZ0100";"Praha";"Z";"20-64";"8";"24";"16"
"2020-03-22";"CZ0209";"ÿÌËany";"M";"20-64";"1";"";""
"2020-03-22";"CZ0525";"VrchlabÌ";"M";"20-64";"";"1";""
"2020-03-22";"CZ0712";"äternberk";"M";"20-64";"";"1";""
"2020-03-22";"CZ0713";"ProstÏjov";"M";"65+";"";"1";""
"2020-03-22";"CZ0806";"Ostrava";"M";"20-64";"6";"13";"7"
"2020-03-23";"CZ0204";"»esk˝ Brod";"M";"20-64";"";"2";""
"2020-03-23";"CZ0207";"Mlad· Boleslav";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0209";"ÿÌËany";"M";"20-64";"";"5";""
"2020-03-23";"CZ0311";"»eskÈ BudÏjovice";"Z";"20-64";"1";"1";"0"
"2020-03-23";"CZ0411";"Cheb";"M";"65+";"";"1";""
"2020-03-23";"CZ0425";"LitvÌnov";"M";"65+";"";"1";""
"2020-03-23";"CZ0522";"JiËÌn";"M";"20-64";"";"1";""
"2020-03-23";"CZ0532";"P¯elouË";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0533";"Litomyöl";"M";"20-64";"1";"2";"1"
"2020-03-23";"CZ0722";"UherskÈ HradiötÏ";"Z";"20-64";"";"1";""
"2020-03-23";"CZ0803";"»esk˝ TÏöÌn";"M";"20-64";"1";"2";"1"
"2020-03-24";"CZ0321";"Domaûlice";"M";"20-64";"1";"2";"1"
"2020-03-24";"CZ0323";"PlzeÚ";"Z";"20-64";"2";"5";"3"
"2020-03-24";"CZ0325";"N˝¯any";"Z";"20-64";"";"1";""
"2020-03-24";"CZ0425";"LitvÌnov";"Z";"20-64";"";"1";""
"2020-03-01";"CZ0421";"DÏËÌn";"M";"20-64";"1";"2";"1"
"2020-03-05";"CZ0421";"DÏËÌn";"Z";"65+";"1";"2";"1"
"2020-03-05";"CZ0806";"Ostrava";"Z";"65+";"";"1";""
"2020-03-10";"CZ0521";"Hradec Kr·lovÈ";"Z";"20-64";"";"3";""
"2020-03-10";"CZ0722";"UherskÈ HradiötÏ";"M";"20-64";"1";"";""
"2020-03-11";"CZ0203";"Slan˝";"M";"65+";"2";"";""
"2020-03-11";"CZ0712";"Litovel";"Z";"20-64";"";"1";""
"2020-03-11";"CZ0712";"UniËov";"Z";"20-64";"1";"";""
"2020-03-13";"CZ0802";"Fr˝dek-MÌstek";"M";"20-64";"1";"4";"3"
"2020-03-14";"CZ0427";"⁄stÌ nad Labem";"Z";"20-64";"";"3";""
"2020-03-14";"CZ0534";"Lanökroun";"Z";"20-64";"";"3";""
"2020-03-14";"CZ0712";"äternberk";"M";"65+";"1";"3";"2"
"2020-03-14";"CZ0712";"äternberk";"Z";"20-64";"";"3";""
"2020-03-14";"CZ0712";"UniËov";"M";"0-19";"1";"3";"2"
"2020-03-14";"CZ0806";"Ostrava";"Z";"0-19";"";"1";""
"2020-03-15";"CZ0315";"Prachatice";"Z";"20-64";"1";"";""
"2020-03-15";"CZ0427";"⁄stÌ nad Labem";"Z";"20-64";"1";"";""
"2020-03-15";"CZ0712";"Litovel";"M";"0-19";"1";"3";"2"
"2020-03-15";"CZ0724";"ZlÌn";"Z";"20-64";"1";"";""
"2020-03-15";"CZ0806";"Ostrava";"Z";"0-19";"1";"2";"1"
"2020-03-16";"CZ0534";"⁄stÌ nad OrlicÌ";"Z";"20-64";"1";"2";"1"
"2020-03-17";"CZ0100";"Praha";"Z";"65+";"3";"7";"4"
"2020-03-17";"CZ0203";"Kladno";"M";"20-64";"";"3";""
"2020-03-17";"CZ0317";"T·bor";"M";"20-64";"1";"3";"2"
"2020-03-17";"CZ0647";"Znojmo";"Z";"0-19";"1";"3";"2"
"2020-03-17";"CZ0805";"Opava";"M";"20-64";"1";"3";"2"
"2020-03-17";"CZ0806";"Ostrava";"Z";"20-64";"1";"7";"6"
"2020-03-17";"CZ099Y";"N/A";"M";"20-64";"1";"";""
"2020-03-18";"CZ0100";"Praha";"Z";"65+";"4";"6";"2"
